customer,recency,frequency,monetary,cluster,cluster_label
a16bf6dfbzs,20,1,750.72,0,Clientes que Necesitan Atención
a1732a9dbzs,21,1,5701.8,0,Clientes que Necesitan Atención
a17c5879bzs,17,1,5765.55,0,Clientes que Necesitan Atención
a1808acdbzs,6,1,514.76,1,Cliente Prometedor
a19b2406bzs,23,1,761.43,0,Clientes que Necesitan Atención
a19dbd22bzs,22,1,3287.29,0,Clientes que Necesitan Atención
a1a1ae4ebzs,23,1,3249.55,0,Clientes que Necesitan Atención
a1aa505ebzs,6,4,6709.22,1,Cliente Prometedor
a1ab10fbbzs,3,8,11523.11,1,Cliente Prometedor
a20c13e1bzs,21,4,18593.579999999998,0,Clientes que Necesitan Atención
a20c72aabzs,14,1,711.96,4,Cliente Perdido
a20f702ebzs,23,1,1479.85,0,Clientes que Necesitan Atención
a21168e2bzs,22,1,432.48,0,Clientes que Necesitan Atención
a22b64ddbzs,4,1,812.09,1,Cliente Prometedor
a22bfc45bzs,4,2,1556.35,1,Cliente Prometedor
a24fcab2bzs,1,2,1460.13,1,Cliente Prometedor
a25e97a8bzs,14,1,480.25,4,Cliente Perdido
a26823febzs,15,1,1687.25,4,Cliente Perdido
a26d7dccbzs,8,2,1608.54,4,Cliente Perdido
a26fc67dbzs,13,1,1738.42,4,Cliente Perdido
a27c619abzs,2,3,3539.91,1,Cliente Prometedor
a280ec07bzs,21,1,2218.16,0,Clientes que Necesitan Atención
a294d517bzs,3,1,633.08,1,Cliente Prometedor
a2958f0abzs,4,1,783.19,1,Cliente Prometedor
a2a7f8c5bzs,1,1,1002.66,1,Cliente Prometedor
a2dc54e1bzs,14,2,1593.24,4,Cliente Perdido
a2e93bf3bzs,5,1,591.43,1,Cliente Prometedor
a2f30a64bzs,13,1,253.98,4,Cliente Perdido
a2f46ba9bzs,23,1,5731.55,0,Clientes que Necesitan Atención
a2fb345cbzs,1,108,242722.09,3,Mejores clientes
a3052065bzs,7,1,940.44,1,Cliente Prometedor
a3099d24bzs,2,63,135644.53,2,Cliente Leal
a31868d4bzs,4,3,5286.83,1,Cliente Prometedor
a32204f9bzs,19,1,6540.58,0,Clientes que Necesitan Atención
a32c2fa8bzs,2,9,12328.57,1,Cliente Prometedor
a3361cc4bzs,12,2,1072.02,4,Cliente Perdido
a3387de5bzs,7,1,621.52,1,Cliente Prometedor
a34553d6bzs,17,1,2414.34,0,Clientes que Necesitan Atención
a3504b97bzs,22,1,793.05,0,Clientes que Necesitan Atención
a3659d02bzs,8,3,4891.75,4,Cliente Perdido
a36f09abbzs,14,1,695.64,4,Cliente Perdido
a37a5fccbzs,19,1,1069.64,0,Clientes que Necesitan Atención
a37da1d7bzs,2,1,1723.12,1,Cliente Prometedor
a3878286bzs,11,1,761.43,4,Cliente Perdido
a38c5624bzs,21,1,566.61,0,Clientes que Necesitan Atención
a39900a6bzs,2,1,1016.94,1,Cliente Prometedor
a39d21cdbzs,1,12,16132.49,1,Cliente Prometedor
a3eaa9d6bzs,21,1,1177.25,0,Clientes que Necesitan Atención
a3eef449bzs,14,1,1880.54,4,Cliente Perdido
a3f493afbzs,12,6,15861.34,4,Cliente Perdido
a3f537f5bzs,10,6,9033.970000000001,4,Cliente Perdido
a409a2dfbzs,9,1,983.96,4,Cliente Perdido
a40c8bc3bzs,13,1,1917.09,4,Cliente Perdido
a40e6e8dbzs,21,1,1665.83,0,Clientes que Necesitan Atención
a425a854bzs,21,1,3249.38,0,Clientes que Necesitan Atención
a4261e1fbzs,10,2,3240.2,4,Cliente Perdido
a42b5d57bzs,11,1,1075.76,4,Cliente Perdido
a42e817fbzs,22,1,14736.96,0,Clientes que Necesitan Atención
a4362813bzs,5,3,2565.64,1,Cliente Prometedor
a46a9ad5bzs,10,2,1540.88,4,Cliente Perdido
a46c7e55bzs,3,2,1943.6100000000001,1,Cliente Prometedor
a46cacd9bzs,12,1,3578.84,4,Cliente Perdido
a4856981bzs,23,1,1178.61,0,Clientes que Necesitan Atención
a48db1ecbzs,6,1,2672.23,1,Cliente Prometedor
a4949475bzs,8,1,2090.66,4,Cliente Perdido
a4980c09bzs,22,1,1289.79,0,Clientes que Necesitan Atención
a4a03323bzs,23,1,679.32,0,Clientes que Necesitan Atención
a4a5f0bdbzs,14,3,6160.12,4,Cliente Perdido
a4a77f67bzs,20,3,3625.76,0,Clientes que Necesitan Atención
a4a91d0bbzs,18,1,1508.92,0,Clientes que Necesitan Atención
a4adb09fbzs,2,17,15988.67,1,Cliente Prometedor
a4af395cbzs,9,3,2122.62,4,Cliente Perdido
a4bb69ebbzs,1,121,291932.16000000003,3,Mejores clientes
a4c55014bzs,3,7,10492.400000000001,1,Cliente Prometedor
a4fc9428bzs,24,1,887.57,0,Clientes que Necesitan Atención
a4fc9bf6bzs,1,5,11996.39,1,Cliente Prometedor
a504d023bzs,18,1,3491.12,0,Clientes que Necesitan Atención
a504e073bzs,2,1,991.44,1,Cliente Prometedor
a512ac7cbzs,5,1,1436.67,1,Cliente Prometedor
a537ab83bzs,9,1,1573.18,4,Cliente Perdido
a53fb0bcbzs,1,1,3069.52,1,Cliente Prometedor
a542dde8bzs,16,1,1067.09,4,Cliente Perdido
a5457341bzs,22,1,16350.77,0,Clientes que Necesitan Atención
a54f7986bzs,14,3,6074.4400000000005,4,Cliente Perdido
a55337d2bzs,19,1,1500.59,0,Clientes que Necesitan Atención
a564c26cbzs,10,1,1143.08,4,Cliente Perdido
a5663646bzs,22,1,3138.71,0,Clientes que Necesitan Atención
a57c9d96bzs,22,2,3532.09,0,Clientes que Necesitan Atención
a5992f25bzs,21,1,672.86,0,Clientes que Necesitan Atención
a5ae6680bzs,14,2,1281.63,4,Cliente Perdido
a5b2a61fbzs,17,1,2943.04,0,Clientes que Necesitan Atención
a5d2eb48bzs,10,1,6180.69,4,Cliente Perdido
a5de92efbzs,5,1,1010.14,1,Cliente Prometedor
a5def064bzs,13,3,2272.73,4,Cliente Perdido
a6097d43bzs,11,1,769.93,4,Cliente Perdido
a6142ad5bzs,17,2,1173.51,0,Clientes que Necesitan Atención
a6159b55bzs,4,1,1111.29,1,Cliente Prometedor
a6173827bzs,23,2,9288.29,0,Clientes que Necesitan Atención
a61dce8fbzs,23,1,677.62,0,Clientes que Necesitan Atención
a633b2f9bzs,18,1,2753.66,0,Clientes que Necesitan Atención
a633f4abbzs,18,1,2082.33,0,Clientes que Necesitan Atención
a6387717bzs,22,1,1119.11,0,Clientes que Necesitan Atención
a64ae4e2bzs,6,3,2624.29,1,Cliente Prometedor
a657d54dbzs,11,1,724.37,4,Cliente Perdido
a65d14c4bzs,19,1,1213.46,0,Clientes que Necesitan Atención
a6626cf1bzs,19,1,1838.72,0,Clientes que Necesitan Atención
a663fb92bzs,23,1,1002.83,0,Clientes que Necesitan Atención
a666dd14bzs,9,3,2920.6,4,Cliente Perdido
a66d5468bzs,5,1,30933.54,1,Cliente Prometedor
a688d8a2bzs,18,1,314.16,0,Clientes que Necesitan Atención
a68e92d2bzs,1,2,2077.4,1,Cliente Prometedor
a69787b7bzs,10,3,44698.09999999999,4,Cliente Perdido
a69e80f5bzs,23,1,5408.89,0,Clientes que Necesitan Atención
a6c9bacebzs,14,1,3278.28,4,Cliente Perdido
a6cdf49cbzs,17,1,3754.45,0,Clientes que Necesitan Atención
a6dfbebcbzs,6,2,1697.2800000000002,1,Cliente Prometedor
a6f0c769bzs,18,1,728.45,0,Clientes que Necesitan Atención
a6f49951bzs,20,1,3522.4,0,Clientes que Necesitan Atención
a70b0322bzs,17,1,1632.51,0,Clientes que Necesitan Atención
a72374d2bzs,21,2,2524.16,0,Clientes que Necesitan Atención
a724c25bbzs,8,2,2427.77,4,Cliente Perdido
a741b83dbzs,9,2,2390.88,4,Cliente Perdido
a749d862bzs,3,1,1047.2,1,Cliente Prometedor
a750e362bzs,19,2,2382.8900000000003,0,Clientes que Necesitan Atención
a7527d2abzs,2,58,199575.75,2,Cliente Leal
a752d951bzs,2,4,20911.7,1,Cliente Prometedor
a7541383bzs,6,1,1256.64,1,Cliente Prometedor
a754a890bzs,5,1,3281.34,1,Cliente Prometedor
a7584621bzs,8,1,1002.83,4,Cliente Perdido
a7598554bzs,23,1,969.0,0,Clientes que Necesitan Atención
a7627e3bbzs,7,3,6530.379999999999,1,Cliente Prometedor
a7681a15bzs,15,1,1243.89,4,Cliente Perdido
a774af0bbzs,8,3,8913.1,1,Cliente Prometedor
a7913b9bbzs,23,1,2560.54,0,Clientes que Necesitan Atención
a79b2c0abzs,12,1,329.63,4,Cliente Perdido
a7a759b9bzs,21,1,989.23,0,Clientes que Necesitan Atención
a7b9adbebzs,13,1,3143.98,4,Cliente Perdido
a7d51408bzs,12,2,1375.3000000000002,4,Cliente Perdido
a7e75b80bzs,14,1,819.91,4,Cliente Perdido
a8028e54bzs,16,2,1733.32,4,Cliente Perdido
a82952e0bzs,24,1,2349.57,0,Clientes que Necesitan Atención
a83abab5bzs,19,1,672.35,0,Clientes que Necesitan Atención
a83d297bbzs,22,1,1324.13,0,Clientes que Necesitan Atención
a8421491bzs,4,1,2209.32,1,Cliente Prometedor
a85ba7c6bzs,1,15,21842.96,1,Cliente Prometedor
a85e0dd8bzs,3,1,1150.73,1,Cliente Prometedor
a8697e1bbzs,8,1,2648.26,4,Cliente Perdido
a89136b4bzs,12,2,4125.39,4,Cliente Perdido
a89c0fcbbzs,7,1,928.71,1,Cliente Prometedor
a8b57e28bzs,14,1,774.69,4,Cliente Perdido
a8b9ce74bzs,3,3,1799.4499999999998,1,Cliente Prometedor
a8c34d29bzs,1,16,18935.11,1,Cliente Prometedor
a8d517d6bzs,23,1,342.72,0,Clientes que Necesitan Atención
a8debbb2bzs,23,1,13559.37,0,Clientes que Necesitan Atención
a8dec108bzs,4,1,1118.26,1,Cliente Prometedor
a91d4596bzs,9,1,895.05,4,Cliente Perdido
a9358a12bzs,24,2,11603.35,0,Clientes que Necesitan Atención
a93cae84bzs,17,1,516.46,0,Clientes que Necesitan Atención
a96e518abzs,6,1,673.71,1,Cliente Prometedor
a96ef630bzs,1,1,953.36,1,Cliente Prometedor
a97a9465bzs,2,26,62799.36,2,Cliente Leal
a98c2d62bzs,2,23,45422.47,1,Cliente Prometedor
a99225e7bzs,23,1,681.02,0,Clientes que Necesitan Atención
a997da3dbzs,24,1,14086.37,0,Clientes que Necesitan Atención
a99a70edbzs,9,1,1860.14,4,Cliente Perdido
a9c0856abzs,5,3,3767.54,1,Cliente Prometedor
a9cf0b59bzs,23,1,698.7,0,Clientes que Necesitan Atención
a9d4c21dbzs,16,1,723.69,4,Cliente Perdido
a9d6e516bzs,12,1,1050.6,4,Cliente Perdido
a9da2c15bzs,13,4,2335.9700000000003,4,Cliente Perdido
a9db9941bzs,4,1,688.33,1,Cliente Prometedor
a9dbe774bzs,22,1,1271.6,0,Clientes que Necesitan Atención
a9ff1e3cbzs,8,1,1189.83,4,Cliente Perdido
aa14a72cbzs,23,2,3305.48,0,Clientes que Necesitan Atención
aa25b396bzs,24,1,1283.5,0,Clientes que Necesitan Atención
aa4d4360bzs,19,4,6224.38,0,Clientes que Necesitan Atención
aa57e68abzs,22,1,1007.93,0,Clientes que Necesitan Atención
aa5a9942bzs,8,1,777.24,4,Cliente Perdido
aa76f82dbzs,13,1,737.46,4,Cliente Perdido
aa7d8b4dbzs,17,1,3365.66,0,Clientes que Necesitan Atención
aa881db0bzs,23,1,2012.97,0,Clientes que Necesitan Atención
aa8a5637bzs,21,1,11857.84,0,Clientes que Necesitan Atención
aab87f77bzs,2,1,421.43,1,Cliente Prometedor
aabfc48cbzs,6,1,748.51,1,Cliente Prometedor
aac0c249bzs,1,1,2281.4,1,Cliente Prometedor
aac5b96cbzs,23,1,1087.15,0,Clientes que Necesitan Atención
aad05e52bzs,21,2,1416.78,0,Clientes que Necesitan Atención
aae51c39bzs,11,2,1685.04,4,Cliente Perdido
aaed8786bzs,24,1,963.22,0,Clientes que Necesitan Atención
aaef9563bzs,8,1,5649.78,4,Cliente Perdido
aaefe0b7bzs,9,3,5555.9400000000005,4,Cliente Perdido
aaf0432fbzs,10,6,3977.5648,4,Cliente Perdido
ab0c3470bzs,20,1,3463.75,0,Clientes que Necesitan Atención
ab210a49bzs,9,2,1590.86,4,Cliente Perdido
ab32e392bzs,1,166,435830.36,3,Mejores clientes
ab3bd709bzs,6,1,684.76,1,Cliente Prometedor
ab421314bzs,6,1,1329.57,1,Cliente Prometedor
ab44f32bbzs,7,1,737.12,1,Cliente Prometedor
ab47bb00bzs,23,1,1586.78,0,Clientes que Necesitan Atención
ab52ff24bzs,1,5,61448.2,1,Cliente Prometedor
ab587fdabzs,21,1,843.2,0,Clientes que Necesitan Atención
ab5a22d7bzs,17,1,698.7,0,Clientes que Necesitan Atención
ab66b0afbzs,8,1,1769.19,4,Cliente Perdido
ab6702cbbzs,22,1,2301.29,0,Clientes que Necesitan Atención
ab671104bzs,17,1,1006.4,0,Clientes que Necesitan Atención
ab6810e7bzs,13,1,2039.15,4,Cliente Perdido
ab6911adbzs,14,1,1438.54,4,Cliente Perdido
ab7634a3bzs,8,2,1880.2323000000001,4,Cliente Perdido
ab81acffbzs,24,1,1450.1,0,Clientes que Necesitan Atención
ab8f9a99bzs,14,3,2619.36,4,Cliente Perdido
ab926a94bzs,16,1,760.07,4,Cliente Perdido
ab999e39bzs,20,1,1173.17,0,Clientes que Necesitan Atención
ab9b8c07bzs,10,1,737.12,4,Cliente Perdido
abcbb75ebzs,21,1,1040.06,0,Clientes que Necesitan Atención
abd09ddbbzs,7,4,4220.25,1,Cliente Prometedor
abd855ddbzs,22,1,842.35,0,Clientes que Necesitan Atención
abda55e2bzs,7,1,550.63,1,Cliente Prometedor
abe03f7ebzs,9,1,679.83,4,Cliente Perdido
abe93bf9bzs,23,1,698.7,0,Clientes que Necesitan Atención
abf10b28bzs,2,2,2208.64,1,Cliente Prometedor
ac120421bzs,3,9,31613.71,1,Cliente Prometedor
ac261b3bbzs,22,1,1559.07,0,Clientes que Necesitan Atención
ac2e27a0bzs,14,3,1263.1,4,Cliente Perdido
ac45715fbzs,21,1,3069.35,0,Clientes que Necesitan Atención
ac4c46f6bzs,17,1,728.62,0,Clientes que Necesitan Atención
ac5945abbzs,19,1,10549.86,0,Clientes que Necesitan Atención
ac6e94c8bzs,2,1,793.9,1,Cliente Prometedor
ac7786babzs,1,3,9845.21,1,Cliente Prometedor
ac7fb633bzs,14,1,4218.7829,4,Cliente Perdido
ac8131b9bzs,21,2,27772.39,0,Clientes que Necesitan Atención
ac8ff1fcbzs,24,1,3432.64,0,Clientes que Necesitan Atención
ac979a46bzs,21,1,987.53,0,Clientes que Necesitan Atención
aca8b3a5bzs,18,1,698.7,0,Clientes que Necesitan Atención
acb1de81bzs,22,1,2776.44,0,Clientes que Necesitan Atención
acb1e7b6bzs,15,1,1610.92,4,Cliente Perdido
acb9fa82bzs,19,1,1403.35,0,Clientes que Necesitan Atención
acc51dc3bzs,4,1,1399.27,1,Cliente Prometedor
accaeb88bzs,18,1,1219.24,0,Clientes que Necesitan Atención
accb570ebzs,22,1,1740.97,0,Clientes que Necesitan Atención
acd43242bzs,8,3,4260.71,4,Cliente Perdido
acd4364fbzs,16,2,10438.0,4,Cliente Perdido
acd8f596bzs,3,1,1101.77,1,Cliente Prometedor
acdc6354bzs,1,2,4245.07,1,Cliente Prometedor
acf4fc9ebzs,4,3,5312.84,1,Cliente Prometedor
acf676d1bzs,9,1,7650.68,4,Cliente Perdido
ad0e0e34bzs,10,3,3564.73,4,Cliente Perdido
ad1b10c7bzs,21,1,1572.5,0,Clientes que Necesitan Atención
ad1f396fbzs,21,2,3452.5299999999997,0,Clientes que Necesitan Atención
ad4185b8bzs,6,2,2086.92,1,Cliente Prometedor
ad534442bzs,21,1,2117.35,0,Clientes que Necesitan Atención
ad5cc31cbzs,18,5,6497.4,0,Clientes que Necesitan Atención
ad6c5da6bzs,15,1,930.9064,4,Cliente Perdido
ad7086c3bzs,23,1,1502.29,0,Clientes que Necesitan Atención
ad74cb1fbzs,18,1,698.7,0,Clientes que Necesitan Atención
ad7675bfbzs,13,1,1363.23,4,Cliente Perdido
ad77613abzs,20,1,1097.52,0,Clientes que Necesitan Atención
ad977a9bbzs,1,17,27933.38,1,Cliente Prometedor
ad9daca4bzs,11,1,589.56,4,Cliente Perdido
ada7a787bzs,23,2,1397.4,0,Clientes que Necesitan Atención
adb44dd2bzs,17,2,6621.5,0,Clientes que Necesitan Atención
adcde86dbzs,22,2,5832.02,0,Clientes que Necesitan Atención
add249f5bzs,22,1,1276.02,0,Clientes que Necesitan Atención
ade7b9e2bzs,2,80,208795.02,2,Cliente Leal
adf26aafbzs,23,1,2864.84,0,Clientes que Necesitan Atención
adf30bf1bzs,18,1,2126.7,0,Clientes que Necesitan Atención
adf3a038bzs,9,1,731.34,4,Cliente Perdido
ae0c786fbzs,16,3,8534.34,4,Cliente Perdido
ae0d70babzs,24,1,908.14,0,Clientes que Necesitan Atención
ae1722b1bzs,15,1,551.14,4,Cliente Perdido
ae1fa935bzs,12,1,417.69,4,Cliente Perdido
ae1fb4eebzs,9,1,438.43,4,Cliente Perdido
ae2b3d3dbzs,21,1,482.12,0,Clientes que Necesitan Atención
ae2bd0dbbzs,1,1,1184.73,1,Cliente Prometedor
ae33a8cfbzs,9,1,2904.79,4,Cliente Perdido
ae5826acbzs,1,42,79184.3,2,Cliente Leal
ae614b3cbzs,21,1,4714.27,0,Clientes que Necesitan Atención
ae618f53bzs,16,1,600.78,4,Cliente Perdido
ae662807bzs,24,1,925.99,0,Clientes que Necesitan Atención
ae699b4ebzs,7,1,2133.67,1,Cliente Prometedor
ae7b9052bzs,15,1,645.66,4,Cliente Perdido
ae7c3f44bzs,17,1,1040.23,0,Clientes que Necesitan Atención
ae856795bzs,1,9,18435.99,1,Cliente Prometedor
ae970b0dbzs,4,24,60950.61,2,Cliente Leal
aea19984bzs,17,1,467.5,0,Clientes que Necesitan Atención
aeb4b56bbzs,6,1,1884.45,1,Cliente Prometedor
aee3c773bzs,21,2,5926.37,0,Clientes que Necesitan Atención
aefb274ebzs,7,1,3053.2,1,Cliente Prometedor
af059c77bzs,10,1,526.66,4,Cliente Perdido
af06081bbzs,8,1,496.23,4,Cliente Perdido
af06848abzs,21,1,1689.29,0,Clientes que Necesitan Atención
af0e4da2bzs,17,1,1296.59,0,Clientes que Necesitan Atención
af1f2ac0bzs,4,1,493.17,1,Cliente Prometedor
af259f83bzs,15,1,512.72,4,Cliente Perdido
af354b20bzs,2,3,3303.95,1,Cliente Prometedor
af3f623ebzs,19,1,851.53,0,Clientes que Necesitan Atención
af4f3266bzs,6,2,6773.31,1,Cliente Prometedor
af543c63bzs,7,1,2834.6055,1,Cliente Prometedor
af5e82c8bzs,3,28,77920.86,2,Cliente Leal
af5fcb6abzs,20,2,2476.73,0,Clientes que Necesitan Atención
af66295abzs,16,1,1456.39,4,Cliente Perdido
af7b1827bzs,23,1,698.7,0,Clientes que Necesitan Atención
af84873bbzs,24,1,1093.1,0,Clientes que Necesitan Atención
af8c88b8bzs,24,1,7845.67,0,Clientes que Necesitan Atención
af90c36bbzs,22,1,2400.4,0,Clientes que Necesitan Atención
af92a2c9bzs,14,1,1099.73,4,Cliente Perdido
af99709abzs,10,3,3580.0299999999997,4,Cliente Perdido
af9d4720bzs,23,1,1234.88,0,Clientes que Necesitan Atención
afabaab3bzs,11,1,6312.95,4,Cliente Perdido
afb2a5eabzs,3,4,6923.42,1,Cliente Prometedor
afb310ebbzs,17,1,1915.05,0,Clientes que Necesitan Atención
afbe2a03bzs,23,1,2826.25,0,Clientes que Necesitan Atención
afca28f0bzs,5,1,1013.2,1,Cliente Prometedor
afcae3fdbzs,9,1,2314.38,4,Cliente Perdido
afd05c55bzs,10,1,1146.31,4,Cliente Perdido
afd76511bzs,7,1,532.44,1,Cliente Prometedor
afdd69b6bzs,21,1,2658.8,0,Clientes que Necesitan Atención
afe37876bzs,12,6,9369.210000000001,4,Cliente Perdido
afea6824bzs,12,1,2502.91,4,Cliente Perdido
aff78209bzs,9,2,10457.21,4,Cliente Perdido
b02250d5bzs,13,1,994.84,4,Cliente Perdido
b0332b08bzs,24,1,1074.4,0,Clientes que Necesitan Atención
b039ab71bzs,2,1,2776.61,1,Cliente Prometedor
b03c2e15bzs,1,5,3286.27,1,Cliente Prometedor
b047df85bzs,22,1,984.47,0,Clientes que Necesitan Atención
b05e82fdbzs,21,1,910.86,0,Clientes que Necesitan Atención
b0636999bzs,6,4,3330.13,1,Cliente Prometedor
b0775253bzs,6,1,1841.44,1,Cliente Prometedor
b0959ef2bzs,19,1,829.6,0,Clientes que Necesitan Atención
b0b2667fbzs,6,4,2743.46,1,Cliente Prometedor
b0b81c15bzs,22,1,5731.55,0,Clientes que Necesitan Atención
b0bc0459bzs,14,1,1467.44,4,Cliente Perdido
b0cc9d18bzs,24,1,398.65,0,Clientes que Necesitan Atención
b0d08e2bbzs,13,1,1370.03,4,Cliente Perdido
b0e56f92bzs,22,1,411.91,0,Clientes que Necesitan Atención
b10202f9bzs,6,1,677.45,1,Cliente Prometedor
b1044c29bzs,23,1,532.44,0,Clientes que Necesitan Atención
b1082b30bzs,5,1,3303.27,1,Cliente Prometedor
b10edf83bzs,23,1,955.06,0,Clientes que Necesitan Atención
b11eaf82bzs,1,1,2278.51,1,Cliente Prometedor
b1217ea4bzs,22,1,5731.55,0,Clientes que Necesitan Atención
b132d507bzs,8,6,7917.92,1,Cliente Prometedor
b13891a1bzs,9,1,860.03,4,Cliente Perdido
b1770755bzs,16,1,1839.57,4,Cliente Perdido
b1939e1dbzs,11,1,1351.16,4,Cliente Perdido
b194d7f1bzs,9,1,334.73,4,Cliente Perdido
b1a96216bzs,1,5,5865.17,1,Cliente Prometedor
b1af4082bzs,3,2,2266.1,1,Cliente Prometedor
b1b3b3b4bzs,18,1,1549.04,0,Clientes que Necesitan Atención
b1c060cabzs,21,1,1281.46,0,Clientes que Necesitan Atención
b1ce1229bzs,1,37,64744.5,2,Cliente Leal
b1dd0a8cbzs,6,1,441.66,1,Cliente Prometedor
b1dde6fabzs,13,2,3555.7200000000003,4,Cliente Perdido
b2003766bzs,9,1,737.12,4,Cliente Perdido
b203fb4bbzs,1,31,145821.91999999998,2,Cliente Leal
b20c2997bzs,18,1,819.91,0,Clientes que Necesitan Atención
b2227aaabzs,17,1,1518.27,0,Clientes que Necesitan Atención
b222d281bzs,21,1,2112.08,0,Clientes que Necesitan Atención
b22e3168bzs,9,2,8687.0,4,Cliente Perdido
b22ef095bzs,4,1,910.69,1,Cliente Prometedor
b2345d48bzs,18,1,3541.44,0,Clientes que Necesitan Atención
b2398c50bzs,8,1,2632.62,4,Cliente Perdido
b23c056ebzs,17,2,1083.24,0,Clientes que Necesitan Atención
b23e96fbbzs,23,1,582.08,0,Clientes que Necesitan Atención
b2483f9cbzs,1,9,18050.43,1,Cliente Prometedor
b294f8efbzs,10,1,1834.64,4,Cliente Perdido
b298b019bzs,8,4,7082.54,1,Cliente Prometedor
b29ba0a0bzs,4,3,9275.54,1,Cliente Prometedor
b2be7854bzs,20,2,873.6300000000001,0,Clientes que Necesitan Atención
b2c847b8bzs,4,1,763.3,1,Cliente Prometedor
b2f008a9bzs,3,6,11362.12,1,Cliente Prometedor
b2f5ea4cbzs,4,1,1376.83,1,Cliente Prometedor
b2fdfdaebzs,11,2,1748.96,4,Cliente Perdido
b30735d6bzs,14,2,7089.17,4,Cliente Perdido
b32cf61ebzs,24,1,1063.18,0,Clientes que Necesitan Atención
b33c2e28bzs,12,4,5681.06,4,Cliente Perdido
b34e3bedbzs,3,1,1834.47,1,Cliente Prometedor
b3520e87bzs,22,1,967.81,0,Clientes que Necesitan Atención
b35cc381bzs,4,1,906.61,1,Cliente Prometedor
b3647d86bzs,8,3,2886.26,4,Cliente Perdido
b37cabe7bzs,23,1,1069.98,0,Clientes que Necesitan Atención
b38b13f3bzs,8,1,737.12,4,Cliente Perdido
b3c5032abzs,17,10,7049.22,0,Clientes que Necesitan Atención
b3d6869bbzs,13,1,628.66,4,Cliente Perdido
b3dae4adbzs,23,1,1432.59,0,Clientes que Necesitan Atención
b3e8380bbzs,23,1,10397.71,0,Clientes que Necesitan Atención
b3eb0db0bzs,8,3,6045.030000000001,4,Cliente Perdido
b3ede468bzs,22,1,5765.55,0,Clientes que Necesitan Atención
b3fb0ff3bzs,22,1,875.16,0,Clientes que Necesitan Atención
b3fd62b0bzs,8,2,1764.94,4,Cliente Perdido
b413dc0fbzs,13,1,1782.45,4,Cliente Perdido
b431928cbzs,9,1,962.37,4,Cliente Perdido
b445d3adbzs,5,3,5740.39,1,Cliente Prometedor
b45812b9bzs,2,1,3396.26,1,Cliente Prometedor
b458ba72bzs,20,2,2401.08,0,Clientes que Necesitan Atención
b45fe89bbzs,19,1,832.66,0,Clientes que Necesitan Atención
b464ee16bzs,15,1,460.53,4,Cliente Perdido
b46d51a0bzs,18,1,698.7,0,Clientes que Necesitan Atención
b47b1348bzs,5,2,4473.21,1,Cliente Prometedor
b489db7ebzs,5,2,5282.75,1,Cliente Prometedor
b4973d5dbzs,5,1,729.81,1,Cliente Prometedor
b4a5fd3abzs,22,1,443.7,0,Clientes que Necesitan Atención
b4aa98a2bzs,9,1,853.06,4,Cliente Perdido
b4af7fb9bzs,12,1,534.99,4,Cliente Perdido
b4b84541bzs,14,4,5221.719999999999,4,Cliente Perdido
b4bf738cbzs,5,1,1258.68,1,Cliente Prometedor
b4d2e71bbzs,15,1,3129.36,4,Cliente Perdido
b4d41a54bzs,10,3,2517.36,4,Cliente Perdido
b4d99a01bzs,2,10,37961.0,1,Cliente Prometedor
b4de5714bzs,18,1,1625.03,0,Clientes que Necesitan Atención
b4e47b94bzs,23,1,899.98,0,Clientes que Necesitan Atención
b4ee39e7bzs,21,2,1596.98,0,Clientes que Necesitan Atención
b4f37905bzs,2,49,126201.88,2,Cliente Leal
b5054f1ebzs,19,1,850.17,0,Clientes que Necesitan Atención
b50ddd6abzs,12,1,842.69,4,Cliente Perdido
b50e1e70bzs,10,2,4966.38,4,Cliente Perdido
b52d963ebzs,14,4,4261.05,4,Cliente Perdido
b53c7180bzs,11,3,4843.13,4,Cliente Perdido
b54b56f0bzs,9,1,1258.17,4,Cliente Perdido
b5649947bzs,14,1,1405.39,4,Cliente Perdido
b565d951bzs,16,1,1414.23,4,Cliente Perdido
b5672780bzs,14,2,1028.16,4,Cliente Perdido
b56befd2bzs,21,1,875.33,0,Clientes que Necesitan Atención
b57af721bzs,12,2,1960.27,4,Cliente Perdido
b57b1546bzs,21,1,3032.29,0,Clientes que Necesitan Atención
b588555fbzs,23,1,2440.01,0,Clientes que Necesitan Atención
b5b4d6c4bzs,24,1,1160.08,0,Clientes que Necesitan Atención
b5b59ad9bzs,15,1,470.05,4,Cliente Perdido
b5b9e65cbzs,3,6,12573.54,1,Cliente Prometedor
b5bcbd44bzs,14,2,2936.75,4,Cliente Perdido
b5c14498bzs,1,5,3441.31,1,Cliente Prometedor
b5c26213bzs,5,3,20027.02,1,Cliente Prometedor
b5ce66bbbzs,2,3,3782.67,1,Cliente Prometedor
b5d98c4dbzs,9,1,4765.78,4,Cliente Perdido
b5ddca1fbzs,16,1,1160.42,4,Cliente Perdido
b5ddf606bzs,5,1,860.03,1,Cliente Prometedor
b5e7d332bzs,2,5,23139.89,1,Cliente Prometedor
b5eabfc4bzs,21,1,1156.17,0,Clientes que Necesitan Atención
b60029ccbzs,7,3,2871.4700000000003,1,Cliente Prometedor
b63e05c2bzs,13,1,371.11,4,Cliente Perdido
b647b0ccbzs,16,1,431.12,4,Cliente Perdido
b654bdd7bzs,3,1,1259.53,1,Cliente Prometedor
